"sol_pos_x"|"sol_pos_y"|"sol_pos_z"|"sol_pitch"|"sol_roll"|"sol_yaw"|"sol_armd_x"|"sol_armd_y"|"sol_armd_z"|"sol_wrp_x"|"sol_wrp_y"|"sol_wrp_z"|"sol_elbp_x"|"sol_elbp_y"|"sol_elbp_z"|"sol_m_s_x_pinky"|"sol_m_s_y_pinky"|"sol_m_s_z_pinky"|"sol_m_e_x_pinky"|"sol_m_e_y_pinky"|"sol_m_e_z_pinky"|"sol_m_d_x_pinky"|"sol_m_d_y_pinky"|"sol_m_d_z_pinky"|"sol_p_s_x_pinky"|"sol_p_s_y_pinky"|"sol_p_s_z_pinky"|"sol_p_e_x_pinky"|"sol_p_e_y_pinky"|"sol_p_e_z_pinky"|"sol_p_d_x_pinky"|"sol_p_d_y_pinky"|"sol_p_d_z_pinky"|"sol_i_s_x_pinky"|"sol_i_s_y_pinky"|"sol_i_s_z_pinky"|"sol_i_e_x_pinky"|"sol_i_e_y_pinky"|"sol_i_e_z_pinky"|"sol_i_d_x_pinky"|"sol_i_d_y_pinky"|"sol_i_d_z_pinky"|"sol_d_s_x_pinky"|"sol_d_s_y_pinky"|"sol_d_s_z_pinky"|"sol_d_e_x_pinky"|"sol_d_e_y_pinky"|"sol_d_e_z_pinky"|"sol_d_d_x_pinky"|"sol_d_d_y_pinky"|"sol_d_d_z_pinky"|"sol_m_s_x_ring"|"sol_m_s_y_ring"|"sol_m_s_z_ring"|"sol_m_e_x_ring"|"sol_m_e_y_ring"|"sol_m_e_z_ring"|"sol_m_d_x_ring"|"sol_m_d_y_ring"|"sol_m_d_z_ring"|"sol_p_s_x_ring"|"sol_p_s_y_ring"|"sol_p_s_z_ring"|"sol_p_e_x_ring"|"sol_p_e_y_ring"|"sol_p_e_z_ring"|"sol_p_d_x_ring"|"sol_p_d_y_ring"|"sol_p_d_z_ring"|"sol_i_s_x_ring"|"sol_i_s_y_ring"|"sol_i_s_z_ring"|"sol_i_e_x_ring"|"sol_i_e_y_ring"|"sol_i_e_z_ring"|"sol_i_d_x_ring"|"sol_i_d_y_ring"|"sol_i_d_z_ring"|"sol_d_s_x_ring"|"sol_d_s_y_ring"|"sol_d_s_z_ring"|"sol_d_e_x_ring"|"sol_d_e_y_ring"|"sol_d_e_z_ring"|"sol_d_d_x_ring"|"sol_d_d_y_ring"|"sol_d_d_z_ring"|"sol_m_s_x_middle"|"sol_m_s_y_middle"|"sol_m_s_z_middle"|"sol_m_e_x_middle"|"sol_m_e_y_middle"|"sol_m_e_z_middle"|"sol_m_d_x_middle"|"sol_m_d_y_middle"|"sol_m_d_z_middle"|"sol_p_s_x_middle"|"sol_p_s_y_middle"|"sol_p_s_z_middle"|"sol_p_e_x_middle"|"sol_p_e_y_middle"|"sol_p_e_z_middle"|"sol_p_d_x_middle"|"sol_p_d_y_middle"|"sol_p_d_z_middle"|"sol_i_s_x_middle"|"sol_i_s_y_middle"|"sol_i_s_z_middle"|"sol_i_e_x_middle"|"sol_i_e_y_middle"|"sol_i_e_z_middle"|"sol_i_d_x_middle"|"sol_i_d_y_middle"|"sol_i_d_z_middle"|"sol_d_s_x_middle"|"sol_d_s_y_middle"|"sol_d_s_z_middle"|"sol_d_e_x_middle"|"sol_d_e_y_middle"|"sol_d_e_z_middle"|"sol_d_d_x_middle"|"sol_d_d_y_middle"|"sol_d_d_z_middle"|"sol_m_s_x_index"|"sol_m_s_y_index"|"sol_m_s_z_index"|"sol_m_e_x_index"|"sol_m_e_y_index"|"sol_m_e_z_index"|"sol_m_d_x_index"|"sol_m_d_y_index"|"sol_m_d_z_index"|"sol_p_s_x_index"|"sol_p_s_y_index"|"sol_p_s_z_index"|"sol_p_e_x_index"|"sol_p_e_y_index"|"sol_p_e_z_index"|"sol_p_d_x_index"|"sol_p_d_y_index"|"sol_p_d_z_index"|"sol_i_s_x_index"|"sol_i_s_y_index"|"sol_i_s_z_index"|"sol_i_e_x_index"|"sol_i_e_y_index"|"sol_i_e_z_index"|"sol_i_d_x_index"|"sol_i_d_y_index"|"sol_i_d_z_index"|"sol_d_s_x_index"|"sol_d_s_y_index"|"sol_d_s_z_index"|"sol_d_e_x_index"|"sol_d_e_y_index"|"sol_d_e_z_index"|"sol_d_d_x_index"|"sol_d_d_y_index"|"sol_d_d_z_index"|"sol_m_s_x_thumb"|"sol_m_s_y_thumb"|"sol_m_s_z_thumb"|"sol_m_e_x_thumb"|"sol_m_e_y_thumb"|"sol_m_e_z_thumb"|"sol_m_d_x_thumb"|"sol_m_d_y_thumb"|"sol_m_d_z_thumb"|"sol_p_s_x_thumb"|"sol_p_s_y_thumb"|"sol_p_s_z_thumb"|"sol_p_e_x_thumb"|"sol_p_e_y_thumb"|"sol_p_e_z_thumb"|"sol_p_d_x_thumb"|"sol_p_d_y_thumb"|"sol_p_d_z_thumb"|"sol_i_s_x_thumb"|"sol_i_s_y_thumb"|"sol_i_s_z_thumb"|"sol_i_e_x_thumb"|"sol_i_e_y_thumb"|"sol_i_e_z_thumb"|"sol_i_d_x_thumb"|"sol_i_d_y_thumb"|"sol_i_d_z_thumb"|"sol_d_s_x_thumb"|"sol_d_s_y_thumb"|"sol_d_s_z_thumb"|"sol_d_e_x_thumb"|"sol_d_e_y_thumb"|"sol_d_e_z_thumb"|"sol_d_d_x_thumb"|"sol_d_d_y_thumb"|"sol_d_d_z_thumb"
-45.0635|249.883|-1.43798|-53.9436462415|-19.613660242|67.0592556766|0.810723|-0.387775|-0.438588|-103.675|283.301|15.7951|-304.388|379.303|124.377|-87.6103|268.645|-7.23496|-54.7657|236.223|-33.636|-0.617743|0.609777|0.496553|-54.7657|236.223|-33.636|-48.6907|209.234|-18.0594|-0.191346|0.850104|-0.490623|-48.6907|209.234|-18.0594|-60.5645|210.584|-5.19071|0.676121|-0.0768904|-0.732768|-60.5645|210.584|-5.19071|-71.556|220.428|-0.520079|0.710189|-0.636049|-0.301783|-78.355|276.242|-2.04582|-38.6344|240.644|-23.3542|-0.691554|0.619775|0.370988|-38.6344|240.644|-23.3542|-36.3938|204.611|-5.85962|-0.0558519|0.898171|-0.436084|-36.3938|204.611|-5.85962|-54.9459|207.675|10.4228|0.745863|-0.123179|-0.654611|-54.9459|207.675|10.4228|-66.4191|218.843|15.4321|0.683895|-0.665679|-0.298595|-73.2349|280.418|7.07761|-23.7971|243.07|-8.84442|-0.772796|0.583817|0.248888|-23.7971|243.07|-8.84442|-15.8336|202.568|4.16557|-0.184004|0.93583|-0.300609|-15.8336|202.568|4.16557|-35.3238|200.435|20.5212|0.76334|0.0835549|-0.640571|-35.3238|200.435|20.5212|-48.6042|208.454|27.1569|0.787069|-0.475249|-0.39327|-70.3602|283.261|17.6196|-14.3614|246.708|8.7477|-0.830122|0.54185|0.131516|-14.3614|246.708|8.7477|11.3519|218.084|5.99649|-0.666568|0.742024|0.0713199|11.3519|218.084|5.99649|18.6245|197.913|9.35042|-0.335106|0.92942|-0.154542|18.6245|197.913|9.35042|18.8285|183.37|14.2278|-0.013296|0.94802|-0.317932|-80.004|274.716|35.1239|-80.004|274.716|35.1239|0.0|0.0|0.0|-80.004|274.716|35.1239|-49.9559|240.322|32.0917|-0.656485|0.751425|0.0662467|-49.9559|240.322|32.0917|-40.8009|213.254|21.1037|-0.299047|0.884165|0.358919|-40.8009|213.254|21.1037|-42.6995|195.88|9.43643|0.0903534|0.826783|0.555217
-51.463|251.319|5.06517|-62.0642631462|-20.4725036062|74.4484549353|0.857123|-0.3518|-0.376266|-112.69|282.738|15.2322|-324.89|369.834|108.385|-93.8895|267.998|-5.78219|-57.3408|235.914|-27.2697|-0.687411|0.603439|0.404138|-57.3408|235.914|-27.2697|-52.0645|209.939|-9.79149|-0.166188|0.818116|-0.550515|-52.0645|209.939|-9.79149|-65.2072|211.326|1.77396|0.748373|-0.0789618|-0.658561|-65.2072|211.326|1.77396|-77.0757|220.653|5.19045|0.766861|-0.602655|-0.220749|-85.5004|276.193|-0.0581184|-42.5089|241.444|-15.655|-0.748501|0.604986|0.271548|-42.5089|241.444|-15.655|-41.7155|206.554|4.12964|-0.0197781|0.86971|-0.493167|-41.7155|206.554|4.12964|-62.0815|211.455|17.542|0.818785|-0.197051|-0.539224|-62.0815|211.455|17.542|-73.9983|222.923|20.3573|0.71034|-0.68356|-0.167815|-81.4894|280.964|9.32494|-29.3144|245.108|0.126301|-0.815582|0.560492|0.14379|-29.3144|245.108|0.126301|-24.4312|205.834|17.64|-0.112832|0.907474|-0.404672|-24.4312|205.834|17.64|-46.3275|207.34|30.6863|0.857577|-0.0589768|-0.510963|-46.3275|207.34|30.6863|-59.6377|217.189|33.9307|0.788836|-0.583751|-0.192282|-79.8032|284.368|19.9572|-21.8472|249.883|18.3799|-0.859136|0.511213|0.0233813|-21.8472|249.883|18.3799|4.58897|221.842|16.6741|-0.685307|0.72691|0.0442198|4.58897|221.842|16.6741|12.9819|202.095|19.9355|-0.386729|0.909867|-0.150276|12.9819|202.095|19.9355|13.8468|187.528|24.6668|-0.0563761|0.949582|-0.308408|-90.8326|276.169|36.7957|-90.8326|276.169|36.7957|0.0|0.0|0.0|-90.8326|276.169|36.7957|-58.7285|243.74|40.3588|-0.701404|0.7085|-0.0778474|-58.7285|243.74|40.3588|-47.9195|216.457|31.6383|-0.353071|0.891179|0.284852|-47.9195|216.457|31.6383|-48.9996|198.867|20.1935|0.0513997|0.837098|0.544632
-44.1002|282.398|-5.79268|-53.991665887|-20.2319494635|70.5995271799|0.855577|-0.271923|-0.440507|-105.072|312.302|9.05213|-316.889|379.622|118.11|-86.1079|301.4|-14.1663|-49.6084|273.021|-40.4215|-0.686485|0.533751|0.493811|-49.6084|273.021|-40.4215|-46.1696|244.492|-26.9219|-0.108312|0.898594|-0.425203|-46.1696|244.492|-26.9219|-58.9529|242.623|-15.0261|0.727905|0.106408|-0.677371|-58.9529|242.623|-15.0261|-71.0652|250.279|-9.17695|0.782609|-0.494663|-0.377931|-77.7146|308.324|-6.96173|-34.9124|276.183|-27.7922|-0.745205|0.559591|0.362667|-34.9124|276.183|-27.7922|-35.8214|238.741|-13.4159|0.0226592|0.933311|-0.358354|-35.8214|238.741|-13.4159|-56.3177|238.468|0.673638|0.824023|0.0109717|-0.56645|-56.3177|238.468|0.673638|-69.3811|247.346|6.32816|0.778686|-0.52919|-0.337056|-73.8075|311.305|3.17473|-21.9511|276.801|-11.4157|-0.810602|0.539358|0.228073|-21.9511|276.801|-11.4157|-16.0713|234.956|-2.05983|-0.135857|0.966856|-0.216177|-16.0713|234.956|-2.05983|-35.7862|226.494|11.7834|0.772138|0.33144|-0.542172|-35.7862|226.494|11.7834|-50.5653|229.766|19.2382|0.875892|-0.193937|-0.441816|-72.2644|312.757|14.2647|-14.7446|278.167|7.50384|-0.852669|0.512748|0.100222|-14.7446|278.167|7.50384|6.45512|246.058|4.73601|-0.549563|0.832366|0.0717509|6.45512|246.058|4.73601|6.39195|224.652|8.30587|0.00291038|0.986374|-0.164491|6.39195|224.652|8.30587|1.11096|210.903|12.5976|0.34424|0.896234|-0.279756|-83.6946|301.898|29.2263|-83.6946|301.898|29.2263|0.0|0.0|0.0|-83.6946|301.898|29.2263|-54.2239|267.071|25.5438|-0.643869|0.760894|0.0804534|-54.2239|267.071|25.5438|-42.8555|241.356|13.4294|-0.371344|0.839948|0.395715|-42.8555|241.356|13.4294|-42.759|225.466|-0.321458|-0.00459022|0.756163|0.654367
-47.2244|271.22|-5.0773|-56.4200440521|-20.2156731225|71.133026432|0.861603|-0.277937|-0.424725|-108.039|301.911|8.80516|-321.348|370.721|113.955|-89.4782|289.495|-13.8232|-53.6046|259.152|-38.7087|-0.674714|0.570694|0.468049|-53.6046|259.152|-38.7087|-50.07|231.853|-22.889|-0.111331|0.859841|-0.498276|-50.07|231.853|-22.889|-63.1571|232.732|-11.2113|0.745207|-0.0500581|-0.664951|-63.1571|232.732|-11.2113|-74.5657|242.428|-7.29242|0.737143|-0.626501|-0.253213|-80.9175|296.966|-7.40466|-38.5943|263.3|-26.7523|-0.736866|0.58614|0.33685|-38.5943|263.3|-26.7523|-39.8974|227.467|-8.75948|0.0324833|0.893191|-0.448502|-39.8974|227.467|-8.75948|-60.5713|230.964|4.62158|0.831166|-0.140555|-0.537967|-60.5713|230.964|4.62158|-72.4843|242.314|7.89133|0.710108|-0.676579|-0.194904|-76.7564|300.734|2.36174|-25.2152|265.205|-10.8168|-0.805675|0.555384|0.206002|-25.2152|265.205|-10.8168|-20.2911|224.312|2.47304|-0.113776|0.94486|-0.307075|-20.2911|224.312|2.47304|-41.9002|223.847|16.0656|0.846324|0.0182135|-0.532357|-41.9002|223.847|16.0656|-55.5973|232.256|21.2026|0.811769|-0.49834|-0.304449|-74.9304|303.053|13.2597|-17.5251|268.055|7.74364|-0.850972|0.518806|0.0817698|-17.5251|268.055|7.74364|4.88122|236.725|5.62499|-0.580842|0.812162|0.0549219|4.88122|236.725|5.62499|10.1618|215.857|8.38754|-0.243316|0.961558|-0.127292|10.1618|215.857|8.38754|12.5471|200.924|10.9675|-0.155487|0.973418|-0.168172|-85.9448|293.399|29.3192|-85.9448|293.399|29.3192|0.0|0.0|0.0|-85.9448|293.399|29.3192|-56.4861|258.437|27.1173|-0.643609|0.763841|0.0481054|-56.4861|258.437|27.1173|-45.7883|231.899|16.2314|-0.34944|0.866863|0.355585|-45.7883|231.899|16.2314|-46.2806|215.107|3.60672|0.0234314|0.799074|0.600776
-45.9284|273.423|-12.9274|-63.8351126526|-20.0641334211|75.1969207337|0.829149|-0.395|-0.395584|-106.973|305.283|-3.3298|-312.247|403.074|94.6058|-88.765|288.924|-23.9084|-52.4602|255.597|-43.8628|-0.682824|0.626816|0.375304|-52.4602|255.597|-43.8628|-45.6708|230.772|-25.2718|-0.213848|0.781908|-0.585567|-45.6708|230.772|-25.2718|-58.052|231.804|-12.8599|0.705011|-0.0587711|-0.706757|-58.052|231.804|-12.8599|-70.256|240.168|-8.31737|0.788534|-0.540432|-0.293509|-80.314|297.587|-19.0267|-37.3979|262.092|-33.0736|-0.747189|0.617978|0.244563|-37.3979|262.092|-33.0736|-34.6493|228.569|-11.2101|-0.0685136|0.83564|-0.544988|-34.6493|228.569|-11.2101|-54.5656|232.116|3.2622|0.800705|-0.142611|-0.581836|-54.5656|232.116|3.2622|-67.2038|242.681|6.44081|0.753344|-0.629741|-0.189472|-76.1169|303.077|-10.1307|-23.8516|267.026|-17.9499|-0.816993|0.563546|0.122226|-23.8516|267.026|-17.9499|-18.2088|229.217|2.34007|-0.130383|0.873618|-0.46882|-18.2088|229.217|2.34007|-39.6383|230.841|16.1265|0.83929|-0.0636209|-0.539948|-39.6383|230.841|16.1265|-52.8345|241.027|18.7386|0.782082|-0.60364|-0.154812|-74.1999|307.28|0.171559|-15.9798|273.209|-0.298969|-0.863051|0.505069|0.00697507|-15.9798|273.209|-0.298969|13.3698|248.178|-0.66258|-0.760833|0.64888|0.00942594|13.3698|248.178|-0.66258|26.4388|231.063|2.03224|-0.602194|0.788634|-0.124172|26.4388|231.063|2.03224|35.6771|218.964|3.93716|-0.602194|0.788634|-0.124172|-84.7316|300.281|17.8496|-84.7316|300.281|17.8496|0.0|0.0|0.0|-84.7316|300.281|17.8496|-53.4107|267.177|22.1079|-0.684294|0.723247|-0.0930351|-53.4107|267.177|22.1079|-43.3657|239.208|14.7568|-0.328116|0.913609|0.240123|-43.3657|239.208|14.7568|-45.0283|220.955|4.47868|0.0791196|0.868627|0.489108
-46.535|269.64|-14.1163|-64.300986201|-20.2652124851|75.3672998045|0.823502|-0.413297|-0.388626|-107.455|301.832|-4.77129|-311.332|404.153|91.4417|-89.3402|285.158|-25.1948|-53.112|251.617|-44.9273|-0.681384|0.630856|0.37113|-53.112|251.617|-44.9273|-46.9174|227.098|-25.7321|-0.195112|0.772266|-0.604597|-46.9174|227.098|-25.7321|-59.6175|228.929|-13.7418|0.723172|-0.104272|-0.682751|-59.6175|228.929|-13.7418|-71.7031|237.792|-9.87974|0.780883|-0.572671|-0.249539|-80.8694|293.837|-20.3744|-38.0333|258.153|-34.1859|-0.745797|0.62126|0.240464|-38.0333|258.153|-34.1859|-35.9738|225.092|-11.5559|-0.0513366|0.824114|-0.564093|-35.9738|225.092|-11.5559|-56.2164|229.88|2.08205|0.813827|-0.19251|-0.548294|-56.2164|229.88|2.08205|-68.5573|241.019|4.33627|0.735617|-0.663937|-0.13437|-76.6585|299.379|-11.5172|-24.4731|263.161|-19.0991|-0.815744|0.566141|0.118518|-24.4731|263.161|-19.0991|-19.185|225.529|1.6103|-0.122188|0.869538|-0.478511|-19.185|225.529|1.6103|-40.6693|227.566|15.2557|0.841439|-0.079815|-0.534424|-40.6693|227.566|15.2557|-53.8415|237.8|17.7979|0.780656|-0.606528|-0.150669|-74.7302|303.648|-1.24433|-16.5842|269.448|-1.49261|-0.861953|0.506975|0.00368057|-16.5842|269.448|-1.49261|12.791|244.454|-2.1727|-0.761497|0.647929|0.01763|12.791|244.454|-2.1727|26.5324|227.785|-0.0975016|-0.633172|0.768082|-0.0956207|26.5324|227.785|-0.0975016|36.2459|216.001|1.36942|-0.633172|0.768082|-0.0956206|-85.2733|296.793|16.4834|-85.2733|296.793|16.4834|0.0|0.0|0.0|-85.2733|296.793|16.4834|-53.7067|263.979|21.1467|-0.68966|0.71693|-0.101882|-53.7067|263.979|21.1467|-43.4707|235.998|14.1087|-0.334357|0.913977|0.229894|-43.4707|235.998|14.1087|-45.2244|217.699|3.92759|0.0834573|0.870804|0.484494
-47.3902|268.059|-19.3957|-60.454312408|-19.3604395133|73.2188296251|0.765459|-0.535634|-0.356606|-107.604|301.2|-8.32194|-297.111|433.808|79.9638|-90.3068|284.149|-29.1498|-54.3801|251.597|-50.9796|-0.675713|0.61224|0.410578|-54.3801|251.597|-50.9796|-48.234|226.213|-32.9276|-0.193586|0.799518|-0.568591|-48.234|226.213|-32.9276|-60.8504|227.664|-20.7977|0.718404|-0.0826232|-0.690702|-60.8504|227.664|-20.7977|-72.7708|236.665|-16.7456|0.770211|-0.581571|-0.26182|-81.763|292.569|-24.0107|-39.1581|257.577|-40.117|-0.74177|0.609215|0.280417|-39.1581|257.577|-40.117|-37.51|223.468|-19.064|-0.0410812|0.850244|-0.524783|-37.51|223.468|-19.064|-57.3626|227.722|-4.69507|0.798143|-0.171024|-0.577684|-57.3626|227.722|-4.69507|-69.4899|238.881|-1.55918|0.72289|-0.665199|-0.186925|-77.433|297.659|-14.9425|-25.4025|261.816|-24.9716|-0.813323|0.560293|0.15677|-25.4025|261.816|-24.9716|-7.31392|224.661|-12.1107|-0.417955|0.858491|-0.297164|-7.31392|224.661|-12.1107|-27.4825|219.992|2.83423|0.789906|0.182885|-0.585321|-27.4825|219.992|2.83423|-42.4678|225.646|8.14212|0.888115|-0.335102|-0.314576|-75.3698|301.411|-4.49521|-17.2841|267.212|-7.17488|-0.861057|0.506955|0.0397232|-17.2841|267.212|-7.17488|11.394|241.423|-7.91342|-0.743425|0.668545|0.0191452|11.394|241.423|-7.91342|22.45|223.056|-4.53554|-0.509439|0.846314|-0.155645|22.45|223.056|-4.53554|28.2315|209.302|-0.96516|-0.376862|0.896554|-0.232734|-85.7007|293.692|13.001|-85.7007|293.692|13.001|0.0|0.0|0.0|-85.7007|293.692|13.001|-54.2277|260.569|15.6968|-0.687615|0.723683|-0.0588968|-54.2277|260.569|15.6968|-44.011|232.96|7.294|-0.333724|0.901827|0.274473|-44.011|232.96|7.294|-45.5792|215.06|-3.60131|0.0746265|0.851827|0.518481
-58.5214|258.072|-16.1225|-62.9503299372|-19.5625465208|75.0181610206|0.737924|-0.597373|-0.31403|-118.903|291.479|-7.09111|-301.593|439.372|70.654|-101.442|273.406|-27.01|-64.8302|240.638|-47.3263|-0.688596|0.6163|0.382111|-64.8302|240.638|-47.3263|-57.878|215.574|-29.1216|-0.218975|0.78947|-0.573399|-57.878|215.574|-29.1216|-70.3359|216.468|-16.776|0.709377|-0.0509348|-0.702987|-70.3359|216.468|-16.776|-82.6304|224.507|-11.9021|0.794387|-0.519401|-0.314916|-93.0704|282.063|-21.9811|-49.8482|247.093|-36.4016|-0.752519|0.608836|0.251067|-49.8482|247.093|-36.4016|-46.3514|213.17|-15.273|-0.0871627|0.84559|-0.526669|-46.3514|213.17|-15.273|-66.2875|215.883|-0.648278|0.801503|-0.109048|-0.587964|-66.2875|215.883|-0.648278|-79.2734|225.826|3.08589|0.774066|-0.592686|-0.222587|-88.9402|287.457|-12.9959|-36.3828|251.913|-21.1694|-0.82156|0.555621|0.127765|-36.3828|251.913|-21.1694|-18.5974|214.811|-7.74703|-0.41095|0.857283|-0.310137|-18.5974|214.811|-7.74703|-38.7294|210.611|7.38528|0.788477|0.16449|-0.592661|-38.7294|210.611|7.38528|-53.6995|215.83|13.1617|0.887208|-0.309293|-0.342343|-87.0845|291.528|-2.62949|-28.6083|257.904|-3.40945|-0.866846|0.498441|0.0115621|-28.6083|257.904|-3.40945|3.14862|236.019|-4.1956|-0.823238|0.56733|0.0203795|3.14862|236.019|-4.1956|17.2366|219.761|-1.32981|-0.649145|0.749115|-0.132049|17.2366|219.761|-1.32981|24.5123|206.781|2.40052|-0.474259|0.846139|-0.24316|-97.6137|284.2|14.9164|-97.6137|284.2|14.9164|0.0|0.0|0.0|-97.6137|284.2|14.9164|-65.0622|252.341|19.4315|-0.71118|0.696055|-0.0986456|-65.0622|252.341|19.4315|-53.6288|224.83|12.3878|-0.373467|0.898658|0.230078|-53.6288|224.83|12.3878|-54.633|206.553|2.06571|0.0477859|0.869732|0.491205
-67.5445|238.632|-15.2546|-63.9770439852|-19.698527051|75.2403265864|0.810255|-0.369379|-0.455024|-128.527|270.156|-5.07719|-329.123|361.605|107.574|-110.574|253.69|-26.0979|-74.34|220.078|-45.7014|-0.68149|0.632162|0.368704|-74.34|220.078|-45.7014|-68.75|196.215|-25.5199|-0.17607|0.751619|-0.635663|-68.75|196.215|-25.5199|-81.6468|199.066|-13.9458|0.73437|-0.162331|-0.659052|-81.6468|199.066|-13.9458|-93.5472|208.439|-10.7745|0.768919|-0.605619|-0.204909|-102.109|262.499|-21.5103|-59.188|226.884|-35.2339|-0.747279|0.620068|0.238935|-59.188|226.884|-35.2339|-57.8206|194.805|-11.1826|-0.0340843|0.799632|-0.599523|-57.8206|194.805|-11.1826|-78.2768|200.334|1.84267|0.822414|-0.222294|-0.523662|-78.2768|200.334|1.84267|-90.6387|211.55|3.52502|0.736869|-0.668557|-0.100282|-97.8381|268.209|-12.7894|-45.4958|232.22|-20.3807|-0.818197|0.562558|0.118665|-45.4958|232.22|-20.3807|-31.3523|196.2|-1.00185|-0.326801|0.832289|-0.447768|-31.3523|196.2|-1.00185|-53.0712|194.832|12.3527|0.850626|0.0535672|-0.523035|-53.0712|194.832|12.3527|-68.3527|200.522|16.6891|0.905667|-0.337222|-0.256999|-95.8252|272.653|-2.60751|-37.4552|238.838|-2.96508|-0.865273|0.501272|0.00530056|-37.4552|238.838|-2.96508|-7.29842|214.797|-3.77625|-0.781757|0.623229|0.0210281|-7.29842|214.797|-3.77625|6.63527|198.328|-1.40621|-0.642034|0.758859|-0.109207|6.63527|198.328|-1.40621|14.3473|185.465|1.82406|-0.502704|0.838422|-0.210564|-106.125|266.012|15.3431|-106.125|266.012|15.3431|0.0|0.0|0.0|-106.125|266.012|15.3431|-72.8072|234.905|19.5032|-0.727913|0.679619|-0.0908877|-72.8072|234.905|19.5032|-60.5774|207.532|13.3085|-0.399482|0.894131|0.202345|-60.5774|207.532|13.3085|-61.077|188.736|3.92397|0.0237724|0.894424|0.446588
-68.9477|239.973|-8.55249|-64.5035559537|-20.3033898279|76.3644459633|0.852824|-0.353235|-0.384599|-130.713|270.688|-0.0103988|-341.848|358.139|95.2058|-111.444|255.614|-20.6052|-73.9952|223.559|-40.5294|-0.704338|0.602894|0.374734|-73.9952|223.559|-40.5294|-68.1469|198.078|-22.5151|-0.184208|0.802573|-0.567401|-68.1469|198.078|-22.5151|-81.277|198.902|-10.8818|0.747658|-0.0469249|-0.662424|-81.277|198.902|-10.8818|-93.6322|207.412|-7.07895|0.798305|-0.54985|-0.245713|-103.294|264.11|-14.9742|-59.4653|229.668|-28.8232|-0.76308|0.599643|0.241118|-59.4653|229.668|-28.8232|-57.5557|195.522|-7.85174|-0.0475992|0.851155|-0.522752|-57.5557|195.522|-7.85174|-78.4961|198.623|5.20861|0.841877|-0.124666|-0.525073|-78.4961|198.623|5.20861|-91.5543|208.788|7.96596|0.778376|-0.605902|-0.16436|-99.5297|269.213|-5.66376|-46.6155|234.002|-12.9277|-0.827138|0.550409|0.113547|-46.6155|234.002|-12.9277|-26.5616|198.119|0.610912|-0.463364|0.829117|-0.312823|-26.5616|198.119|0.610912|-47.1286|191.784|14.3513|0.805511|0.248091|-0.538148|-47.1286|191.784|14.3513|-62.8091|194.788|19.8105|0.929316|-0.178028|-0.32354|-98.089|272.945|4.89411|-39.5534|239.418|5.30797|-0.867727|0.497003|-0.006135|-39.5534|239.418|5.30797|-8.66678|216.336|4.17203|-0.800677|0.598372|0.029447|-8.66678|216.336|4.17203|5.22432|199.793|6.26639|-0.640072|0.76223|-0.0965036|5.22432|199.793|6.26639|12.7108|186.718|9.15417|-0.488006|0.8523|-0.188239|-109.279|265.04|21.7675|-109.279|265.04|21.7675|0.0|0.0|0.0|-109.279|265.04|21.7675|-76.5847|233.409|26.8183|-0.714302|0.691083|-0.110349|-76.5847|233.409|26.8183|-63.9834|206.348|20.0242|-0.411614|0.883925|0.221925|-63.9834|206.348|20.0242|-63.495|188.085|9.64143|-0.0232455|0.8691|0.494089
-85.2494|283.56|-27.1439|-62.2188439893|-19.6328103851|74.9965366415|0.821169|-0.300215|-0.485337|-146.7|313.735|-16.2687|-349.999|388.06|103.887|-127.976|299.295|-38.2193|-90.924|267.427|-59.1584|-0.696883|0.59938|0.393824|-90.924|267.427|-59.1584|-86.006|242.109|-40.6435|-0.154902|0.797445|-0.583169|-86.006|242.109|-40.6435|-99.6354|245.097|-29.9794|0.776087|-0.170153|-0.607237|-99.6354|245.097|-29.9794|-111.42|254.763|-27.2922|0.761454|-0.624533|-0.17363|-119.718|307.743|-32.6752|-76.167|273.437|-47.6873|-0.758244|0.597288|0.261367|-76.167|273.437|-47.6873|-75.4594|239.5|-26.3053|-0.0176362|0.845941|-0.532985|-75.4594|239.5|-26.3053|-96.3725|245.161|-14.0875|0.84078|-0.227619|-0.491201|-96.3725|245.161|-14.0875|-108.414|256.722|-12.4139|0.717763|-0.689104|-0.0997593|-115.772|312.765|-23.3962|-63.007|277.634|-32.0104|-0.824797|0.549161|0.134654|-63.007|277.634|-32.0104|-61.7801|238.431|-13.7164|-0.0283495|0.905826|-0.422701|-61.7801|238.431|-13.7164|-61.0562|215.302|-2.92361|-0.0283495|0.905825|-0.422701|-61.0562|215.302|-2.92361|-74.939|218.985|5.93129|0.822773|-0.218263|-0.524791|-114.124|316.405|-12.8363|-55.5878|282.891|-13.8703|-0.86773|0.496799|0.0153287|-55.5878|282.891|-13.8703|-23.7071|261.191|-14.7721|-0.826446|0.56253|0.0233782|-23.7071|261.191|-14.7721|-9.15965|245.245|-12.5182|-0.670316|0.734773|-0.103856|-9.15965|245.245|-12.5182|-1.53969|232.32|-9.32123|-0.496705|0.84253|-0.208394|-124.978|308.349|4.18391|-124.978|308.349|4.18391|0.0|0.0|0.0|-124.978|308.349|4.18391|-92.8524|275.766|5.32069|-0.701884|0.711858|-0.0248362|-92.8524|275.766|5.32069|-80.1889|249.03|-2.55716|-0.413647|0.873315|0.257327|-80.1889|249.03|-2.55716|-79.6531|230.861|-13.1015|-0.0254991|0.86462|0.501779
